#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Density (g/mL)"
2050,-210579.79477807786,31470.622085099807,-179109.17269297806,251.7068227674407,0.9621320880879569
2100,-210431.55684384285,32091.20200789976,-178340.3548359431,256.6703153930027,0.9621320880879569
2150,-209963.4527227548,32157.425244106213,-177806.02747864858,257.1999789101022,0.9621320880879569
2200,-209324.04795509484,32035.750436209026,-177288.2975188858,256.2268052872922,0.9621320880879569
2250,-209144.53725329787,32402.42877403734,-176742.10847926053,259.15955441258234,0.9621320880879569
2300,-208292.98916807678,32187.779491808265,-176105.2096762685,257.4427568007304,0.9621320880879569
2350,-208124.2758819498,32632.56805972068,-175491.70782222913,261.00024342841044,0.9621320880879569
2400,-207592.33403771836,32477.616436253535,-175114.71760146483,259.7609167725818,0.9621320880879569
2450,-207511.1848114552,32871.21201837831,-174639.9727930769,262.90895411242315,0.9621320880879569
2500,-207184.43483005092,32997.46082871547,-174186.97400133545,263.9187113025481,0.9621320880879569
2550,-206888.1850284047,33254.21506271418,-173633.9699656905,265.9722707236853,0.9621320880879569
2600,-206400.87118058,33381.89659713488,-173018.97458344512,266.9934870589773,0.9621320880879569
2650,-206166.07591983583,33629.98764512525,-172536.08827471058,268.9777570005705,0.9621320880879569
2700,-205815.9574901713,33915.01412824921,-171900.9433619221,271.2574421710037,0.9621320880879569
2750,-205556.43251675984,34007.003722708905,-171549.42879405094,271.99318894100725,0.9621320880879569
2800,-204978.52557744645,33728.72327292466,-171249.80230452179,269.7674595714359,0.9621320880879569
2850,-205121.61317077558,34485.15594116386,-170636.45722961173,275.817523121026,0.9621320880879569
2900,-204973.06610490475,34496.16250010533,-170476.90360479942,275.90555525376453,0.9621320880879569
2950,-204215.3515247451,34142.93392833765,-170072.41759640747,273.0803794034142,0.9621320880879569
3000,-203995.01658462128,34092.31300599617,-169902.7035786251,272.67550556604056,0.9621320880879569
3050,-204213.9898928483,34696.72173700039,-169517.2681558479,277.5096585396484,0.9621320880879569
3100,-203661.42082536966,34471.12418193184,-169190.29664343782,275.70529497616826,0.9621320880879569
3150,-203237.91689357813,34085.72798605202,-169152.1889075261,272.62283757480986,0.9621320880879569
3200,-203470.6776098553,34617.205469356384,-168853.47214049893,276.873675334967,0.9621320880879569
3250,-202969.26690602396,34594.80040969711,-168374.46649632684,276.6944762595404,0.9621320880879569
3300,-202942.6729584292,34836.39999448112,-168106.27296394808,278.6268264909236,0.9621320880879569
3350,-202610.84346703114,34817.73430212552,-167793.10916490562,278.47753544402667,0.9621320880879569
3400,-202625.16541854246,35157.32487931941,-167467.84053922305,281.19363253915543,0.9621320880879569
3450,-202164.4729488017,34830.31954505504,-167334.15340374666,278.57819413145205,0.9621320880879569
3500,-202513.43157025706,35223.026325439336,-167290.40524481772,281.71912269976787,0.9621320880879569
3550,-201848.3436743114,34777.663623669185,-167070.68005064223,278.1570440621561,0.9621320880879569
3600,-201893.4532054267,35081.68594824872,-166811.76725717797,280.5886608622103,0.9621320880879569
3650,-201457.66051716823,34955.62703508104,-166502.0334820872,279.58042249853406,0.9621320880879569
3700,-201904.80264960416,35722.16932024568,-166182.63332935848,285.7113443021751,0.9621320880879569
3750,-201496.54969808366,35471.83681477909,-166024.71288330457,283.70914684271526,0.9621320880879569
3800,-201161.87781387568,35306.95442490799,-165854.9233889677,282.39039240651346,0.9621320880879569
3850,-201496.28481571097,35697.24352485064,-165799.04129086033,285.5119839988779,0.9621320880879569
3900,-201074.72109079687,35492.32276198466,-165582.3983288122,283.87299656480053,0.9621320880879569
3950,-200083.52849204326,34585.89622949017,-165497.6322625531,276.62325927173583,0.9621320880879569
4000,-200710.419015673,35192.394228928955,-165518.02478674403,281.4741225321041,0.9621320880879569
4050,-201048.63777122472,35601.39492523145,-165447.24284599326,284.74537231857437,0.9621320880879569
4100,-200710.91987782915,35553.170701945666,-165157.74917588348,284.35966764483555,0.9621320880879569
4150,-200360.53768438753,35618.893692728016,-164741.6439916595,284.88533012293544,0.9621320880879569
4200,-200074.44809488067,35644.35594567703,-164430.09214920364,285.0889810953556,0.9621320880879569
4250,-200308.75867273007,36022.73084987397,-164286.0278228561,288.11528113775097,0.9621320880879569
4300,-200079.0544554582,36013.39057005104,-164065.66388540715,288.0405761588779,0.9621320880879569
4350,-199818.81928256247,36086.070037711645,-163732.74924485083,288.6218775972738,0.9621320880879569
4400,-199526.83762042318,35969.04891384812,-163557.78870657505,287.6859248472864,0.9621320880879569
4450,-199588.58898598608,36225.85862990143,-163362.73035608465,289.7399280223362,0.9621320880879569
4500,-199077.34300609212,35951.98628654005,-163125.35671955207,287.54945535849885,0.9621320880879569
4550,-198914.7858531759,36057.7264743275,-162857.0593788484,288.39518146568673,0.9621320880879569
4600,-198780.9456856316,36153.658977877116,-162627.28670775448,289.1624642223893,0.9621320880879569
4650,-198809.48546114075,36362.89534271788,-162446.59011842287,290.835968497553,0.9621320880879569
4700,-198668.2795527568,36356.91322190338,-162311.36633085343,290.78812258527466,0.9621320880879569
4750,-198831.63773286017,36646.71989977971,-162184.91783308046,293.10604048050357,0.9621320880879569
4800,-198620.051795037,36224.26908208779,-162395.7827129492,289.7272145771197,0.9621320880879569
4850,-198873.50829494698,36643.72492661979,-162229.7833683272,293.08208622957335,0.9621320880879569
4900,-198764.76257030386,36778.29359842511,-161986.46897187876,294.1583869373432,0.9621320880879569
4950,-198600.9245785931,36655.6542218385,-161945.2703567546,293.1774985474245,0.9621320880879569
5000,-198412.95924487244,36476.53013252793,-161936.42911234451,291.74483683264947,0.9621320880879569
5050,-198290.89196468238,36509.22319876589,-161781.6687659165,292.00632094971047,0.9621320880879569
5100,-198455.79957062379,37072.075058385904,-161383.72451223788,296.50809574433003,0.9621320880879569
5150,-198009.30997851957,36923.08336113801,-161086.22661738156,295.3164374850307,0.9621320880879569
5200,-197695.60198418377,36525.54021096937,-161170.0617732144,292.136826895468,0.9621320880879569
5250,-197823.9090549061,36680.992331272806,-161142.9167236333,293.38015660112916,0.9621320880879569
5300,-197814.23489487334,36754.28267161851,-161059.95222325483,293.9663438921867,0.9621320880879569
5350,-197685.4849408688,36797.279566508485,-160888.20537436032,294.3102395982315,0.9621320880879569
5400,-197707.89066350553,36703.230842555175,-161004.65982095036,293.5580235973019,0.9621320880879569
5450,-198125.225364401,37262.76306114497,-160862.46230325603,298.03324739797586,0.9621320880879569
5500,-197239.90783267329,36527.929238616955,-160711.97859405633,292.1559347020138,0.9621320880879569
5550,-197547.27397714276,36939.00985754235,-160608.2641196004,295.4438200260212,0.9621320880879569
5600,-197326.71683912072,36952.15974014811,-160374.5570989726,295.5489947874706,0.9621320880879569
5650,-197104.39949739724,36768.460083647864,-160335.93941374938,294.07973699027434,0.9621320880879569
5700,-197381.24629688356,37152.61322189099,-160228.63307499257,297.15225222755976,0.9621320880879569
5750,-197292.71863202192,37104.75050533592,-160187.968126686,296.76943893964574,0.9621320880879569
5800,-197490.44839589763,37295.96017660573,-160194.4882192919,298.2987629773971,0.9621320880879569
5850,-197368.668831415,36856.61662583193,-160512.05220558308,294.7848264250911,0.9621320880879569
5900,-197402.48865858885,36818.61522959359,-160583.87342899526,294.4808854771806,0.9621320880879569
5950,-197685.58001649845,37203.93444520887,-160481.64557128958,297.5627271786729,0.9621320880879569
6000,-197671.43716513272,37134.18763275654,-160537.24953237618,297.0048815627502,0.9621320880879569
6050,-197819.70119688008,37312.20883542835,-160507.49236145173,298.4287222224166,0.9621320880879569
6100,-197575.07986782305,37166.560789466894,-160408.51907835616,297.2638069947445,0.9621320880879569
6150,-197569.34703561012,37176.51863213128,-160392.82840347884,297.34345133516763,0.9621320880879569
6200,-197415.93563519022,36824.635446066735,-160591.3001891235,294.5290360843319,0.9621320880879569
6250,-197180.48174506705,36761.857974191196,-160418.62377087586,294.02693231452287,0.9621320880879569
6300,-197562.9646853013,37213.614184359554,-160349.35050094174,297.6401472048881,0.9621320880879569
6350,-197342.52357536647,36948.7580293396,-160393.76554602687,295.5217873869537,0.9621320880879569
6400,-197218.12663125154,37003.78833605652,-160214.33829519502,295.9619281513205,0.9621320880879569
6450,-197200.0799242598,37145.93949013518,-160054.14043412462,297.09887470576444,0.9621320880879569
6500,-197393.91081132274,37420.86635404779,-159973.04445727495,299.2977815853848,0.9621320880879569
6550,-196847.99433624698,37041.95377516537,-159806.0405610816,296.26718113906367,0.9621320880879569
6600,-196782.75926656858,36871.93101919931,-159910.82824736927,294.90731327287864,0.9621320880879569
6650,-196804.1239681812,37016.51012195402,-159787.61384622718,296.0636789301748,0.9621320880879569
6700,-197247.58123417664,37240.96368831489,-160006.61754586175,297.8588926979466,0.9621320880879569
6750,-197324.4127248777,37173.61304414109,-160150.7996807366,297.3202120004222,0.9621320880879569
6800,-197329.881155923,37054.73224157374,-160275.14891434927,296.3693852572662,0.9621320880879569
6850,-197158.59285540972,36821.36151967407,-160337.23133573565,294.50285072301165,0.9621320880879569
6900,-197455.3823549496,37070.84989875043,-160384.53245619917,296.49829673119336,0.9621320880879569
6950,-197306.711909906,36936.191345033585,-160370.52056487242,295.4212771342223,0.9621320880879569
7000,-197534.50113640307,37426.848912017886,-160107.65222438518,299.3456309941002,0.9621320880879569
7050,-196917.7462064987,37141.017149544554,-159776.72905695415,297.05950507693115,0.9621320880879569
7100,-197274.76312947553,37628.90790470669,-159645.85522476883,300.96172955496627,0.9621320880879569
7150,-196860.28849140322,37402.89943446056,-159457.38905694266,299.15407942938714,0.9621320880879569
7200,-197192.5949411611,37795.42264918005,-159397.17229198106,302.29353981159176,0.9621320880879569
7250,-196940.90333451796,37726.89874911262,-159214.00458540535,301.7454752349537,0.9621320880879569
7300,-196886.84916637186,37677.17619390879,-159209.67297246307,301.3477866746071,0.9621320880879569
7350,-196947.6642803708,37710.64174413623,-159237.02253623458,301.6154492361267,0.9621320880879569
7400,-196413.56238463242,37150.05759536705,-159263.50478926537,297.1318119378577,0.9621320880879569
7450,-196767.9275191701,37607.46474874474,-159160.46277042537,300.79022393163615,0.9621320880879569
7500,-196397.85846617352,37104.00878084754,-159293.849685326,296.7635065143561,0.9621320880879569
7550,-196717.7851301739,37569.64132673573,-159148.14380343817,300.4877064486854,0.9621320880879569
7600,-196471.55047258455,37266.139223394915,-159205.41124918964,298.0602504572349,0.9621320880879569
7650,-196728.27025092673,37610.28328240127,-159117.98696852545,300.81276699257825,0.9621320880879569
7700,-196066.18831287697,36905.14276205236,-159161.0455508246,295.17294584440845,0.9621320880879569
7750,-196227.09872487653,37025.12956746062,-159201.9691574159,296.132618566532,0.9621320880879569
7800,-196602.4899300756,37476.57229478512,-159125.91763529048,299.74332617342475,0.9621320880879569
7850,-196305.76966752205,37385.156708160415,-158920.61295936164,299.01217040540394,0.9621320880879569
7900,-196256.20051768888,37133.37280719797,-159122.8277104909,296.998364463981,0.9621320880879569
7950,-196193.71266154572,37124.892057839956,-159068.82060370577,296.93053414051866,0.9621320880879569
8000,-196504.12214867934,37454.81183415535,-159049.310314524,299.5692826990929,0.9621320880879569
8050,-196595.61054063775,37468.82199631815,-159126.7885443196,299.68133810730563,0.9621320880879569
8100,-196574.72355269734,37415.97973503813,-159158.7438176592,299.25869766319005,0.9621320880879569
8150,-196489.91338134557,37352.01672673691,-159137.89665460866,298.74711179270395,0.9621320880879569
8200,-196711.48323045578,37754.262684622314,-158957.22054583346,301.9643361537793,0.9621320880879569
8250,-196066.20786007214,37096.68321268214,-158969.52464739,296.7049155057992,0.9621320880879569
8300,-196467.90482363012,37339.89290551399,-159128.01191811613,298.6501436262797,0.9621320880879569
8350,-196195.5593856792,36866.99558739993,-159328.56379827927,294.86783893856614,0.9621320880879569
8400,-196407.02749159932,37056.21767604211,-159350.8098155572,296.38126598810936,0.9621320880879569
8450,-196050.05704455264,36997.27870554873,-159052.7783390039,295.9098631362701,0.9621320880879569
8500,-195511.0552981058,36629.5830008424,-158881.47229726342,292.9689769559272,0.9621320880879569
8550,-196128.16379161645,37322.51559007319,-158805.64820154326,298.51115721393603,0.9621320880879569
8600,-196372.34268525708,37666.7022513079,-158705.6404339492,301.2640144883825,0.9621320880879569
8650,-196272.94189568283,37454.1405694955,-158818.80132618733,299.56391382223023,0.9621320880879569
8700,-196536.75307197776,37556.14983205637,-158980.6032399214,300.3797994219052,0.9621320880879569
8750,-196127.16423558816,37177.68032041169,-158949.48391517648,297.35274269475104,0.9621320880879569
8800,-196172.6985284509,37175.68775712082,-158997.0107713301,297.33680587044074,0.9621320880879569
8850,-196074.97487923224,37032.48409483784,-159042.49078439438,296.19144119527033,0.9621320880879569
8900,-196143.53381986637,37061.06187414727,-159082.4719457191,296.4200106214569,0.9621320880879569
8950,-196491.28951889183,37390.797413697,-159100.49210519483,299.0572856263532,0.9621320880879569
9000,-196347.17793364823,37291.24811704911,-159055.92981659912,298.26107520826173,0.9621320880879569
9050,-196163.8910377333,37143.102507197764,-159020.78853053553,297.07618408466743,0.9621320880879569
9100,-196389.85885784077,37512.451747815794,-158877.40711002497,300.03029549676904,0.9621320880879569
9150,-196177.01989812125,37097.43942318938,-159079.58047493186,296.7109637924713,0.9621320880879569
9200,-196086.99609153718,36975.236147094314,-159111.75994444286,295.7335634006238,0.9621320880879569
9250,-196692.7424784815,37517.77201401815,-159174.97046446335,300.0728477951777,0.9621320880879569
9300,-196425.35379558802,37303.32546442235,-159122.02833116567,298.3576716697666,0.9621320880879569
9350,-196467.85981975542,37379.419325398514,-159088.4404943569,298.9662819452999,0.9621320880879569
9400,-196257.39974295069,37325.58083246916,-158931.81891048152,298.5356734889056,0.9621320880879569
9450,-196322.54859763337,37450.19308240269,-158872.35551523068,299.53234121996775,0.9621320880879569
9500,-196029.1298180241,37468.33313996694,-158560.79667805717,299.67742815984354,0.9621320880879569
9550,-196187.5285802991,37600.5383650352,-158586.9902152639,300.73482566108146,0.9621320880879569
9600,-196073.48953223508,37294.199815248954,-158779.28971698612,298.2846833394783,0.9621320880879569
9650,-196591.46082328167,37708.42087538226,-158883.0399478994,301.59768638999253,0.9621320880879569
9700,-196131.97868826706,37270.261009307884,-158861.7176789592,298.09321712797544,0.9621320880879569
9750,-196092.73724860605,37189.504025842296,-158903.23322276375,297.4473104894145,0.9621320880879569
9800,-195933.1247674795,37228.29072897311,-158704.83403850638,297.75753244131243,0.9621320880879569
9850,-196022.0019423226,37387.84854432102,-158634.15339800157,299.03370012050027,0.9621320880879569
9900,-196024.8799271211,37597.482170100906,-158427.3977570202,300.71038174908665,0.9621320880879569
9950,-196008.94604412932,37840.20462048438,-158168.74142364494,302.6517128303454,0.9621320880879569
10000,-196148.0662568952,37716.52384555619,-158431.542411339,301.66249517807256,0.9621320880879569
10050,-195959.58965973626,37381.568688617495,-158578.02097111876,298.98347287928783,0.9621320880879569
10100,-196050.65530531947,37500.34290546249,-158550.31239985698,299.93344713362256,0.9621320880879569
10150,-195904.83742455672,37394.28718466504,-158510.5502398917,299.08519734542165,0.9621320880879569
10200,-196183.7569274418,37573.56940328976,-158610.18752415205,300.51912380250604,0.9621320880879569
10250,-196770.3378292611,38204.827253441385,-158565.5105758197,305.5680201153596,0.9621320880879569
10300,-196260.43422726076,37414.68476071558,-158845.74946654518,299.248340261566,0.9621320880879569
10350,-196358.92793439608,37720.98511896492,-158637.94281543116,301.69817712144726,0.9621320880879569
10400,-196365.16490359697,37745.26524039265,-158619.89966320433,301.89237322613354,0.9621320880879569
10450,-196291.39754266758,37750.984441620414,-158540.41310104716,301.9381162675617,0.9621320880879569
10500,-196884.14081027266,38362.17950813979,-158521.96130213287,306.8265473849614,0.9621320880879569
10550,-196578.3998999931,38114.194208364934,-158464.20569162816,304.84312323368243,0.9621320880879569
10600,-196115.9222193854,37583.447383131366,-158532.47483625403,300.5981293879236,0.9621320880879569
10650,-196303.9690021826,37430.386723167845,-158873.58227901475,299.3739269458516,0.9621320880879569
10700,-195874.74182187067,37028.022009317996,-158846.71981255268,296.15575275650735,0.9621320880879569
10750,-196610.9859802397,37731.345056588296,-158879.6409236514,301.7810374785193,0.9621320880879569
10800,-196306.89012407884,37416.31903351505,-158890.57109056378,299.2614114240228,0.9621320880879569
10850,-196600.44285156392,37646.69778633583,-158953.74506522808,301.1040157344441,0.9621320880879569
10900,-196548.67002306785,37492.26916387107,-159056.4008591968,299.8688721201918,0.9621320880879569
10950,-196607.12460488454,37598.7587915858,-159008.36581329873,300.72059236192337,0.9621320880879569
11000,-196650.74286785256,37561.11466458492,-159089.62820326764,300.41950890772205,0.9621320880879569
11050,-196233.8080111472,37319.74408044928,-158914.0639306979,298.48899025836016,0.9621320880879569
11100,-196480.50006661285,37182.00426403654,-159298.4958025763,297.38732625362366,0.9621320880879569
11150,-196249.51175939478,37173.449688563356,-159076.06207083142,297.31890545766174,0.9621320880879569
11200,-195981.6589159919,36857.648448663764,-159124.01046732813,294.79307910106166,0.9621320880879569
11250,-196490.22117018956,37415.79317037901,-159074.42799981055,299.2572054906661,0.9621320880879569
11300,-196656.55517514516,37654.139821274555,-159002.4153538706,301.16353826197104,0.9621320880879569
11350,-196437.47152244207,37271.08715362614,-159166.38436881592,298.0998247559064,0.9621320880879569
11400,-196440.6490097167,37176.09133154177,-159264.55767817493,297.34003372005145,0.9621320880879569
11450,-196226.9859697679,37071.66309459714,-159155.32287517076,296.50480079527927,0.9621320880879569
11500,-196744.38437491376,37562.56749428401,-159181.81688062975,300.4311288606607,0.9621320880879569
11550,-196993.69563000137,37711.490631530876,-159282.2049984705,301.62223876664234,0.9621320880879569
11600,-196570.99792965455,37469.70265770005,-159101.2952719545,299.6883817710049,0.9621320880879569
11650,-196554.19710926246,37561.55426881951,-158992.64284044295,300.42302492926314,0.9621320880879569
11700,-196413.33163786028,37484.22315507266,-158929.10848278762,299.80451891785816,0.9621320880879569
11750,-196420.93643246312,37315.86569136864,-159105.07074109447,298.45797031251027,0.9621320880879569
11800,-196451.18743446562,37516.71450753161,-158934.47292693402,300.0643896974298,0.9621320880879569
11850,-196536.18166792113,37537.894289136864,-158998.28737878427,300.2337888125903,0.9621320880879569
11900,-196376.46795664495,37562.51789910853,-158813.95005753642,300.43073219090275,0.9621320880879569
11950,-196235.2422330128,37483.0134168372,-158752.2288161756,299.79484324742486,0.9621320880879569
12000,-195935.4533596309,37203.88883834949,-158731.5645212814,297.56236240807385,0.9621320880879569
12050,-196100.78368535545,37612.08119002101,-158488.70249533444,300.8271469312198,0.9621320880879569
12100,-195780.90385653358,37124.450676603505,-158656.45317993007,296.92700390624634,0.9621320880879569
12150,-195947.69003765285,37471.89594774417,-158475.79408990868,299.7059240384224,0.9621320880879569
12200,-195660.80652317498,37033.89228585636,-158626.91423731862,296.2027041212513,0.9621320880879569
12250,-195962.19786382327,37354.41982609185,-158607.77803773142,298.7663321469057,0.9621320880879569
12300,-195882.57655946072,37258.08341888641,-158624.4931405743,297.99581890732173,0.9621320880879569
12350,-196173.2838927796,37576.67575859319,-158596.60813418642,300.5439689047636,0.9621320880879569
12400,-195678.10650294623,37131.36206298554,-158546.7444399607,296.9822822258943,0.9621320880879569
12450,-196010.75525262486,37409.43542226823,-158601.31983035663,299.20635525413144,0.9621320880879569
12500,-195846.0926056141,37245.66093572014,-158600.43166989397,297.89646199724194,0.9621320880879569
12550,-196623.1901956359,38105.32821557025,-158517.86198006565,304.7722116746101,0.9621320880879569
12600,-196334.6410458656,37648.42182555981,-158686.2192203058,301.11780486241935,0.9621320880879569
12650,-196339.19926189072,37534.49138467328,-158804.70787721744,300.20657186503865,0.9621320880879569
12700,-196453.06521469844,37674.56174555319,-158778.50346914525,301.3268759189475,0.9621320880879569
12750,-196245.14015457174,37108.04486714909,-159137.09528742265,296.79578774656784,0.9621320880879569
12800,-196400.04666351527,37201.86096900189,-159198.18569451338,297.54614320055094,0.9621320880879569
12850,-196614.00450378377,37499.95933653799,-159114.0451672458,299.93037929101575,0.9621320880879569
12900,-196628.68662246782,37481.38158162846,-159147.30504083936,299.78179158118957,0.9621320880879569
12950,-196531.3514906026,37559.48004108039,-158971.8714495222,300.4064349402728,0.9621320880879569
13000,-196013.21174199972,37340.871736105415,-158672.3400058943,298.6579724622502,0.9621320880879569
13050,-196074.2415899476,37208.100818330604,-158866.140771617,297.5960504646918,0.9621320880879569
13100,-196270.04111282434,37689.0976436779,-158580.94346914644,301.4431362433589,0.9621320880879569
13150,-196294.2304455093,37804.415555376734,-158489.81489013258,302.36546644335937,0.9621320880879569
13200,-195741.94103221176,36972.366289933154,-158769.5747422786,295.7106098464844,0.9621320880879569
13250,-195895.71481804992,36992.04988359648,-158903.66493445344,295.86804222288436,0.9621320880879569
13300,-196118.32825978193,37345.30309421687,-158773.02516556508,298.69341513852663,0.9621320880879569
13350,-196332.35747766122,37599.799113746965,-158732.55836391426,300.7289130168228,0.9621320880879569
13400,-195832.10741230007,37341.04784490145,-158491.05956739862,298.65938100719063,0.9621320880879569
13450,-195975.7266690936,37279.946130347205,-158695.7805387464,298.17068019935465,0.9621320880879569
13500,-196186.99447166268,37423.982864233665,-158763.011607429,299.32270790793706,0.9621320880879569
13550,-196158.58462732565,37419.03080645413,-158739.55382087152,299.28310059650613,0.9621320880879569
13600,-195993.1958306986,37342.36120059388,-158650.8346301047,298.6698854258072,0.9621320880879569
13650,-196347.24173709098,37828.615375892376,-158518.6263611986,302.5590202891354,0.9621320880879569
13700,-196619.8416155912,38158.42813720214,-158461.41347838906,305.19691292541546,0.9621320880879569
13750,-196007.153275867,37468.398318635765,-158538.75495723123,299.6779494687518,0.9621320880879569
13800,-196106.92119910195,37627.91483440169,-158479.00636470027,300.9537868276003,0.9621320880879569
13850,-195851.53576414334,37236.36716799566,-158615.16859614768,297.8221290292078,0.9621320880879569
13900,-196402.54864632525,37814.717295767565,-158587.83135055768,302.44786133011246,0.9621320880879569
13950,-195983.39293286577,37376.28280601758,-158607.1101268482,298.94119558616194,0.9621320880879569
14000,-196143.15311903227,37717.23483576416,-158425.9182832681,301.66818178591217,0.9621320880879569
14050,-196064.1835709354,37759.16023876844,-158305.02333216695,302.00350753685905,0.9621320880879569
14100,-195728.5441008797,37520.84380876226,-158207.70029211743,300.0974164768245,0.9621320880879569
14150,-195774.8105661804,37575.21846433543,-158199.59210184496,300.5323132436054,0.9621320880879569
14200,-195824.9193384936,37649.71457360219,-158175.20476489142,301.128144457916,0.9621320880879569
14250,-195963.98422151525,37791.46022030304,-158172.5240012122,302.2618477026662,0.9621320880879569
14300,-195963.70027196128,37616.41502476251,-158347.28524719877,300.8618096007479,0.9621320880879569
14350,-196171.22592323553,37713.45248261528,-158457.77344062025,301.6379299500535,0.9621320880879569
14400,-196429.23632590938,38083.893602470635,-158345.34272343875,304.60077437839254,0.9621320880879569
14450,-196006.5032841917,37781.72988451918,-158224.77339967253,302.1840229968822,0.9621320880879569
14500,-195807.75035804464,37749.70390610164,-158058.046451943,301.9278743496867,0.9621320880879569
14550,-195635.83932949277,37749.68605450069,-157886.15327499207,301.9277315698667,0.9621320880879569
14600,-195588.55083328532,37870.132480783155,-157718.41835250217,302.89108040965993,0.9621320880879569
14650,-195614.813753366,37933.764188606234,-157681.04956475977,303.4000164885243,0.9621320880879569
14700,-195800.64044026937,38263.37614148436,-157537.264298785,306.036303028421,0.9621320880879569
14750,-195276.55036339723,37679.66426119174,-157596.8861022055,301.3676866152225,0.9621320880879569
14800,-195559.01065303246,37695.77063254756,-157863.2400204849,301.4965078234377,0.9621320880879569
14850,-196087.27080788184,38051.00205047906,-158036.26875740278,304.3377027420804,0.9621320880879569
14900,-195775.99343922734,37713.34450939624,-158062.6489298311,301.6370663638226,0.9621320880879569
14950,-195822.11178256245,37741.55057255458,-158080.56121000787,301.86266274768707,0.9621320880879569
15000,-195793.33691065293,37657.29377293907,-158136.04313771386,301.1887640471649,0.9621320880879569
15050,-195508.48729530233,37416.92692918214,-158091.5603661202,299.26627346604164,0.9621320880879569
15100,-195591.82283551712,37524.30822227697,-158067.51461324014,300.12512538312393,0.9621320880879569
