#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Density (g/mL)"
2400,-231096.8660188755,17320.213652325736,-213776.65236654977,138.52970355308864,0.9621320880879569
2500,-230897.9282606868,17444.769160964934,-213453.15909972187,139.5259174586472,0.9621320880879569
2600,-230835.73915392533,17596.89473978395,-213238.84441414138,140.7426409794804,0.9621320880879569
2700,-230618.70799929556,17622.88020736049,-212995.82779193507,140.9504767020832,0.9621320880879569
2800,-230664.80855678674,17977.250742277538,-212687.5578145092,143.7847861474183,0.9621320880879569
2900,-230575.58753488772,18189.14750716703,-212386.4400277207,145.4795687068735,0.9621320880879569
3000,-230466.54930776637,18194.529986394453,-212272.01932137192,145.52261859452054,0.9621320880879569
3100,-230442.94034949038,18412.58795186534,-212030.35239762504,147.26667937347145,0.9621320880879569
3200,-230476.12073304178,18434.000625853543,-212042.12010718824,147.43794119733852,0.9621320880879569
3300,-230444.48453055252,18561.316411310807,-211883.16811924172,148.45623221678304,0.9621320880879569
3400,-230533.98113334272,18791.886239152984,-211742.09489418974,150.3003647742919,0.9621320880879569
3500,-230363.35085561406,18728.506784077224,-211634.84407153685,149.79344625127345,0.9621320880879569
3600,-230330.08202380408,18580.130646397825,-211749.95137740625,148.60671133104228,0.9621320880879569
3700,-230230.04205941362,18583.655036401644,-211646.38702301198,148.63489993842524,0.9621320880879569
3800,-230387.14050741866,18884.70167803741,-211502.43882938125,151.04271677363246,0.9621320880879569
3900,-230354.43719232688,18671.864661999396,-211682.57253032748,149.34041394245975,0.9621320880879569
4000,-230337.53385188896,18724.935283980623,-211612.59856790834,149.764880850202,0.9621320880879569
4100,-230373.36925520096,18644.961958311556,-211728.4072968894,149.12524202590822,0.9621320880879569
4200,-230620.4705592394,18838.72634742339,-211781.744211816,150.67499908558534,0.9621320880879569
4300,-230609.4823558824,18845.022584863764,-211764.45977101865,150.72535735042104,0.9621320880879569
4400,-230524.42868340109,18884.648097816884,-211639.7805855842,151.042288230878,0.9621320880879569
4500,-230452.02533544693,18855.031959565706,-211596.99337588123,150.80541385191955,0.9621320880879569
4600,-230563.71458328422,18815.57987684419,-211748.13470644003,150.4898700928372,0.9621320880879569
4700,-230565.65796958562,18831.194395070313,-211734.4635745153,150.61475738490012,0.9621320880879569
4800,-230683.87649277376,18998.053367617773,-211685.823125156,151.94932083002647,0.9621320880879569
4900,-230695.70823360188,19086.643839864933,-211609.06439373695,152.65788090349756,0.9621320880879569
5000,-230649.0352511499,19272.429730426695,-211376.6055207232,154.14382471807698,0.9621320880879569
5100,-230577.0489331223,19098.435024549835,-211478.61390857247,152.75218859228985,0.9621320880879569
5200,-230646.22667858377,19066.293370580883,-211579.9333080029,152.49511475443757,0.9621320880879569
5300,-230805.0671236245,19242.190958964522,-211562.87616465997,153.9019704239816,0.9621320880879569
5400,-230913.26118075754,19152.345789037645,-211760.9153917199,153.1833750876027,0.9621320880879569
5500,-231054.01533538662,19155.614191775676,-211898.40114361094,153.20951626989296,0.9621320880879569
5600,-230953.76800664235,19005.167493795976,-211948.60051284637,152.00622069340506,0.9621320880879569
5700,-230961.24735121662,18957.34842442494,-212003.89892679168,151.62375650230865,0.9621320880879569
5800,-230950.96028056834,18925.812380137737,-212025.1479004306,151.37152642281671,0.9621320880879569
5900,-231011.59977634717,18814.03364233917,-212197.566134008,150.47750307405192,0.9621320880879569
6000,-231170.58505927166,18913.071835321956,-212257.5132239497,151.26962560728043,0.9621320880879569
6100,-231426.27360953297,19033.251902135555,-212393.02170739742,152.23084406352285,0.9621320880879569
6200,-231301.19016537908,18788.23741711094,-212512.95274826814,150.27118094053856,0.9621320880879569
6300,-231517.93329263479,19035.79045526505,-212482.14283736973,152.25114779761887,0.9621320880879569
6400,-231441.65194722544,18928.947172212414,-212512.70477501303,151.39659896669653,0.9621320880879569
6500,-231394.83785414603,18818.1553285307,-212576.68252561532,150.51046894720528,0.9621320880879569
6600,-231526.34220683388,19020.414022201207,-212505.92818463268,152.12816474690158,0.9621320880879569
6700,-231501.60878614243,18942.090322677046,-212559.51846346539,151.50171988345696,0.9621320880879569
6800,-231752.4568075738,19135.637867987476,-212616.81893958632,153.049742593424,0.9621320880879569
6900,-231694.1885889452,18977.050011641346,-212717.13857730385,151.78133279388328,0.9621320880879569
7000,-231797.01020862628,18994.05216682353,-212802.95804180275,151.91731861740894,0.9621320880879569
7100,-231696.03125215042,18800.626502492174,-212895.40474965825,150.3702707300531,0.9621320880879569
7200,-231705.56702705217,18797.77159476129,-212907.79543229088,150.34743674373112,0.9621320880879569
7300,-231789.46568891313,18967.760192478512,-212821.70549643462,151.7070314070458,0.9621320880879569
7400,-231551.20329808723,18812.037894113586,-212739.16540397366,150.4615407761492,0.9621320880879569
7500,-231693.85648939665,18931.60473850253,-212762.25175089412,151.4178545861555,0.9621320880879569
7600,-231798.59052445088,18963.79155814281,-212834.79896630807,151.67528966591772,0.9621320880879569
7700,-231838.32521267328,19060.020456676662,-212778.30475599662,152.44494303479198,0.9621320880879569
7800,-231732.04925833677,18924.699529968668,-212807.3497283681,151.36262567787705,0.9621320880879569
7900,-231755.90184593666,18907.697604817746,-212848.20424111892,151.2266416941764,0.9621320880879569
8000,-231822.08963913983,18869.848206881667,-212952.24143225816,150.92391645180945,0.9621320880879569
8100,-231950.98742791358,19026.424594286964,-212924.5628336266,152.1762382167755,0.9621320880879569
8200,-231886.9623938771,18904.722520050942,-212982.23987382615,151.20284651363974,0.9621320880879569
8300,-231936.64966349397,18941.131499240408,-212995.51816425356,151.49405106775387,0.9621320880879569
8400,-232215.20398630807,19022.22322569402,-213192.98076061404,152.14263503165427,0.9621320880879569
8500,-232037.61240515485,18785.286518696346,-213252.3258864585,150.2475792061261,0.9621320880879569
8600,-232278.22716527898,19008.470459467673,-213269.7567058113,152.0326383152965,0.9621320880879569
8700,-232413.6704214383,19014.244219615648,-213399.42620182264,152.07881772726805,0.9621320880879569
8800,-232268.03474367643,18812.295518405386,-213455.73922527104,150.46360129442502,0.9621320880879569
8900,-232225.6896847617,18799.725746065946,-213425.96393869573,150.3630663431325,0.9621320880879569
9000,-232277.23143819533,18783.37169851805,-213493.85973967728,150.23226418305643,0.9621320880879569
9100,-232306.6299122353,18736.171579674585,-213570.45833256072,149.85475045243467,0.9621320880879569
9200,-232467.3173903199,18804.972637748113,-213662.34475257178,150.40503178096694,0.9621320880879569
9300,-232515.545648613,18692.2735413287,-213823.2721072843,149.50364726394707,0.9621320880879569
9400,-232577.14729504008,18659.273874187696,-213917.87342085238,149.23971090622325,0.9621320880879569
9500,-232981.10750007862,18857.400652894168,-214123.70684718445,150.8243590214877,0.9621320880879569
9600,-232978.49594619032,18937.51621207589,-214040.97973411443,151.46513545105233,0.9621320880879569
9700,-232654.84854774643,18742.62424330646,-213912.22430443997,149.90635983774564,0.9621320880879569
9800,-232726.65270727687,18888.026365250465,-213838.6263420264,151.06930812771597,0.9621320880879569
9900,-232591.71655207034,18712.666881659068,-213879.04967041127,149.66675630215713,0.9621320880879569
10000,-232737.95124375634,18800.204203117042,-213937.74704063928,150.36689311541036,0.9621320880879569
10100,-232747.18335291743,18716.594553350995,-214030.58879956644,149.69817041782903,0.9621320880879569
10200,-232713.48719473276,18736.35070756136,-213977.1364871714,149.85618314452213,0.9621320880879569
10300,-232962.77250645217,18872.465328769875,-214090.3071776823,150.94484859078955,0.9621320880879569
10400,-232793.93992256047,18607.5464674462,-214186.39345511427,148.8259872382991,0.9621320880879569
10500,-232869.51902665198,18842.625238092267,-214026.8937885597,150.7061830062567,0.9621320880879569
10600,-233026.8333097687,18993.105562946585,-214033.72774682211,151.90974753560315,0.9621320880879569
10700,-232872.30946871173,18851.629466599552,-214020.68000211217,150.77820019558686,0.9621320880879569
10800,-232741.924253528,18784.798152902513,-213957.1261006255,150.2436731822165,0.9621320880879569
10900,-232728.57285312703,18653.310039296863,-214075.26281383017,149.19201124754403,0.9621320880879569
11000,-233245.70254299138,19037.12348990026,-214208.57905309112,152.26180961141336,0.9621320880879569
11100,-233143.1662963787,19104.257749634562,-214038.90854674415,152.79875963327407,0.9621320880879569
11200,-233107.55767802498,18887.9231034813,-214219.63457454368,151.06848222437793,0.9621320880879569
11300,-233172.01720982883,18933.83515549521,-214238.18205433362,151.4356938005554,0.9621320880879569
11400,-233322.18002962042,19014.789061879623,-214307.3909677408,152.08317545857705,0.9621320880879569
11500,-233065.89386720676,18877.04180312314,-214188.85206408362,150.98145192884311,0.9621320880879569
11600,-233171.6102388585,19024.951348794624,-214146.65889006387,152.16445497521673,0.9621320880879569
11700,-233027.5175068183,18726.21257495205,-214301.30493186624,149.77509681769374,0.9621320880879569
11800,-233010.12596331257,18770.393373496714,-214239.73258981586,150.12846156526484,0.9621320880879569
11900,-233331.4886455657,19006.136271780822,-214325.35237378487,152.01396912709902,0.9621320880879569
12000,-233289.91790374834,18890.30241465324,-214399.6154890951,151.08751231707345,0.9621320880879569
12100,-233244.6457444164,18918.636990416795,-214326.0087539996,151.31413656430382,0.9621320880879569
12200,-233165.16277066525,18863.7828055094,-214301.37996515585,150.8754044489614,0.9621320880879569
12300,-233282.77873435616,18991.548810244713,-214291.22992411145,151.89729639067937,0.9621320880879569
12400,-233217.14115011878,18826.818066543812,-214390.32308357497,150.5797548436153,0.9621320880879569
12500,-233224.46227571554,18906.620841528173,-214317.84143418737,151.21802957758848,0.9621320880879569
12600,-233327.07780117262,19060.821057512192,-214266.25674366043,152.45134636206245,0.9621320880879569
12700,-233016.86445994023,18610.43212621496,-214406.43233372527,148.84906717609988,0.9621320880879569
12800,-233254.98492776323,18734.40920607018,-214520.57572169305,149.84065472025324,0.9621320880879569
12900,-233290.84592097346,18837.91079232059,-214452.93512865287,150.66847615181038,0.9621320880879569
13000,-233472.3750444008,18860.66571661504,-214611.70932778576,150.85047349781078,0.9621320880879569
13100,-233552.95670417417,18761.40835242506,-214791.5483517491,150.05659799992668,0.9621320880879569
13200,-233600.4998090258,18761.83226845821,-214838.66754056758,150.0599885448462,0.9621320880879569
13300,-233718.677024086,18896.074841356836,-214822.60218272917,151.133681063954,0.9621320880879569
13400,-233689.16007715184,18818.86645331164,-214870.2936238402,150.51615663137997,0.9621320880879569
13500,-233650.1348404698,18626.923110190546,-215023.21173027926,148.98096457455546,0.9621320880879569
13600,-233561.56222112756,18601.97968281561,-214959.58253831195,148.78146324800088,0.9621320880879569
13700,-233786.70306162396,18902.44212301518,-214884.2609386088,151.18460755125227,0.9621320880879569
13800,-233767.55500068888,18740.758690854884,-215026.796309834,149.89143886544892,0.9621320880879569
13900,-233832.3115162258,18810.488614895847,-215021.82290132996,150.44914940528844,0.9621320880879569
14000,-233768.11710432707,18757.50620725361,-215010.61089707346,150.02538804924865,0.9621320880879569
14100,-233729.73136770818,18851.248970161658,-214878.48239754653,150.77515692719524,0.9621320880879569
14200,-233563.1031535715,18636.018395357823,-214927.08475821366,149.05371004890384,0.9621320880879569
14300,-233671.79194196127,18888.50292555371,-214783.28901640757,151.07311972951595,0.9621320880879569
14400,-233812.3672162285,18950.71972879069,-214861.64748743782,151.57073918626455,0.9621320880879569
14500,-233727.73450086126,18707.617356963456,-215020.1171438978,149.62636943550473,0.9621320880879569
14600,-233850.34788695723,18825.251477880753,-215025.09640907648,150.5672250291777,0.9621320880879569
14700,-233882.29606202524,18806.171712671174,-215076.12434935407,150.41462216460562,0.9621320880879569
14800,-233949.1600473635,18772.71238470081,-215176.4476626627,150.14700936964465,0.9621320880879569
14900,-233991.93591462122,18777.26111038134,-215214.67480423988,150.1833907695925,0.9621320880879569
15000,-233711.48241451313,18433.219416698732,-215278.2629978144,147.43169296768033,0.9621320880879569
15100,-234021.83454773296,18722.758660421212,-215299.07588731174,149.74747188386448,0.9621320880879569
15200,-234240.20871624688,19033.562512349803,-215206.64620389708,152.23332837126665,0.9621320880879569
15300,-234041.75850053132,18720.05615605868,-215321.70234447264,149.72585684286628,0.9621320880879569
15400,-234154.34225371294,18902.27128620277,-215252.07096751017,151.18324117243884,0.9621320880879569
15500,-233971.2175243937,18673.72024881025,-215297.49727558345,149.355255208046,0.9621320880879569
15600,-234039.51923655067,18679.269012130506,-215360.25022442016,149.39963506116277,0.9621320880879569
15700,-234130.00482094008,18503.59059755868,-215626.4142233814,147.99453237710645,0.9621320880879569
15800,-234440.48421583418,18806.225310973474,-215634.2589048607,150.4150508519808,0.9621320880879569
15900,-234106.35350419488,18579.362994252613,-215526.99050994226,148.60057153240913,0.9621320880879569
16000,-234069.7596326219,18609.03949625697,-215460.72013636492,148.83792870984814,0.9621320880879569
16100,-234248.74694918655,18740.097688555717,-215508.64926063083,149.8861520685081,0.9621320880879569
16200,-234288.87945817877,18682.880963393254,-215605.9984947855,149.42852399681453,0.9621320880879569
16300,-234039.09419651423,18645.88814949256,-215393.20604702167,149.13264984386666,0.9621320880879569
16400,-233930.22059933376,18586.806677070097,-215343.41392226366,148.6601072399211,0.9621320880879569
16500,-234110.26738553494,18664.682299329957,-215445.58508620498,149.28296831324406,0.9621320880879569
16600,-234388.39856933895,18833.52493214875,-215554.8736371902,150.6333973749762,0.9621320880879569
16700,-234102.21634734143,18715.36184469785,-215386.85450264357,149.68831102650077,0.9621320880879569
16800,-234347.71203998663,18874.66533467127,-215473.04670531536,150.96244457265522,0.9621320880879569
16900,-234284.03729231516,18722.53414140563,-215561.50315090953,149.74567614662388,0.9621320880879569
17000,-234417.1630781833,18819.704105929122,-215597.4589722542,150.52285630443885,0.9621320880879569
17100,-234526.30661991332,18741.015137393086,-215785.29148252023,149.89348996387227,0.9621320880879569
17200,-234437.6980328355,18735.8388568729,-215701.8591759626,149.85208928485275,0.9621320880879569
17300,-234194.9371044822,18416.55369995162,-215778.38340453058,147.2983980299376,0.9621320880879569
17400,-234505.47267704457,18624.416794347868,-215881.0558826967,148.96091867918338,0.9621320880879569
17500,-234488.2065410111,18641.928717555013,-215846.2778234561,149.1009817049189,0.9621320880879569
17600,-234201.14536223467,18371.315082357207,-215829.83027987747,146.93657268469056,0.9621320880879569
17700,-234462.80230897758,18714.35676162623,-215748.44554735135,149.68027221920008,0.9621320880879569
17800,-234248.11060448922,18488.05199488043,-215760.0586096088,147.8702522691438,0.9621320880879569
17900,-234615.230062359,18889.31430109305,-215725.91576126596,151.0796092345066,0.9621320880879569
18000,-234405.0215649912,18763.567227254098,-215641.45433773712,150.0738650092187,0.9621320880879569
18100,-234195.68901961634,18649.33989176154,-215546.3491278548,149.1602574036152,0.9621320880879569
18200,-234276.10083444137,18847.76305940085,-215428.33777504053,150.74727608265138,0.9621320880879569
18300,-233915.3206999777,18428.557403273895,-215486.7632967038,147.39440547512007,0.9621320880879569
18400,-234213.56378473714,18771.343888556235,-215442.2198961809,150.13606392930382,0.9621320880879569
18500,-234002.80309537146,18641.027762707236,-215361.77533266423,149.09377573099258,0.9621320880879569
18600,-234213.74763809796,18766.99788069012,-215446.74975740784,150.1013038972732,0.9621320880879569
18700,-234395.88807225693,18837.32600563833,-215558.5620666186,150.66379893896755,0.9621320880879569
18800,-234640.8488142225,18945.064279438695,-215695.7845347838,151.5255060420368,0.9621320880879569
18900,-234474.6381330312,18740.103499206016,-215734.53463382518,149.88619854297312,0.9621320880879569
19000,-234227.4981239261,18637.347148598055,-215590.15097532806,149.06433761945,0.9621320880879569
19100,-234378.93066294678,18631.54369216482,-215747.38697078195,149.01792069207156,0.9621320880879569
19200,-234377.38680380676,18668.510456859352,-215708.8763469474,149.31358649950587,0.9621320880879569
19300,-234469.4831722565,18782.089262883645,-215687.39390937285,150.22200706776755,0.9621320880879569
19400,-234321.28192817513,18621.164227882342,-215700.1177002928,148.93490415780963,0.9621320880879569
19500,-234500.3727553198,18856.184031259676,-215644.18872406014,150.81462829658176,0.9621320880879569
19600,-234410.2528220499,18652.751367851975,-215757.50145419792,149.18754290834235,0.9621320880879569
19700,-234456.0114626987,18836.677539111348,-215619.33392358734,150.6586124050396,0.9621320880879569
19800,-234452.79307625908,18773.273284965893,-215679.5197912932,150.15149553528926,0.9621320880879569
19900,-234356.12316528335,18672.310247874993,-215683.81291740836,149.3439778060756,0.9621320880879569
20000,-234158.06202920433,18602.725412813277,-215555.33661639105,148.7874277099631,0.9621320880879569
20100,-234365.00612673722,18957.972209477448,-215407.03391725977,151.62874563004917,0.9621320880879569
20200,-234042.92448977102,18578.35617526695,-215464.56831450405,148.59251884100385,0.9621320880879569
20300,-234306.16864477703,18802.588161936495,-215503.58048284054,150.38596038069767,0.9621320880879569
20400,-234326.82710231375,18888.361137714703,-215438.46596459905,151.07198568881074,0.9621320880879569
20500,-234322.01976611372,18858.5565043831,-215463.46326173062,150.83360369752504,0.9621320880879569
20600,-234196.90272809146,18691.902912572143,-215504.99981551932,149.50068291877187,0.9621320880879569
20700,-234296.87224871223,18811.503825906897,-215485.36842280533,150.45726921738935,0.9621320880879569
20800,-234228.45205247845,18801.970658470644,-215426.4813940078,150.38102149404276,0.9621320880879569
20900,-234394.92681585113,18903.3001598611,-215491.62665599003,151.19147026047105,0.9621320880879569
21000,-234305.4078687923,18765.949185318663,-215539.45868347364,150.09291627216408,0.9621320880879569
21100,-234370.19638608024,18797.005782552063,-215573.19060352817,150.3413116611859,0.9621320880879569
21200,-234563.55648504104,19031.519691062742,-215532.0367939783,152.21698957585747,0.9621320880879569
21300,-234396.53828233108,18859.950833001058,-215536.58744933002,150.8447557499176,0.9621320880879569
21400,-234324.0562396776,18693.835514303064,-215630.22072537453,149.51614016140437,0.9621320880879569
21500,-234142.3248505788,18676.685528702743,-215465.63932187605,149.3789719677064,0.9621320880879569
21600,-234236.62020469178,18608.26290959993,-215628.35729509185,148.83171745163028,0.9621320880879569
21700,-234742.73193284497,19091.75300233462,-215650.97893051035,152.69874476213914,0.9621320880879569
21800,-234439.2932794774,18836.921812372166,-215602.37146710523,150.66056613973865,0.9621320880879569
21900,-234327.03058938216,18788.713286763836,-215538.31730261832,150.274987018412,0.9621320880879569
22000,-234303.08588389587,18665.701865894836,-215637.38401800103,149.29112296172707,0.9621320880879569
22100,-234372.93502420466,18759.384576090262,-215613.5504481144,150.04041152894285,0.9621320880879569
22200,-234494.7563321488,18901.737699758785,-215593.01863239,151.17897346689034,0.9621320880879569
22300,-234352.91217681486,18680.468720565084,-215672.44345624978,149.4092305117229,0.9621320880879569
22400,-234621.75735629268,19017.235448864812,-215604.52190742787,152.10274203383054,0.9621320880879569
22500,-234358.46385896904,18706.65650413197,-215651.80735483707,149.61868438839298,0.9621320880879569
22600,-234511.4517635405,19010.163632927346,-215501.28813061316,152.04618057419358,0.9621320880879569
22700,-234437.39201140683,19063.30800616392,-215374.0840052429,152.47123735569517,0.9621320880879569
22800,-234571.34732957603,19184.13833052118,-215387.20899905486,153.4376566706894,0.9621320880879569
22900,-234384.30779468082,18814.01666308404,-215570.29113159678,150.47736727138647,0.9621320880879569
23000,-234680.2784394212,19066.208778777043,-215614.06966064416,152.4944381763223,0.9621320880879569
23100,-234479.71266638627,18991.512388703995,-215488.20027768228,151.89700508565625,0.9621320880879569
23200,-234538.34838711494,19119.64938142005,-215418.69900569489,152.92186424567913,0.9621320880879569
23300,-234478.5438817182,19012.777349353564,-215465.76653236462,152.06708547577068,0.9621320880879569
23400,-234562.3238283815,19122.63966667879,-215439.6841617027,152.9457810020626,0.9621320880879569
23500,-234486.42834612797,18836.039788666443,-215650.38855746153,150.65351157996628,0.9621320880879569
23600,-234684.89394551143,18868.929969082936,-215815.9639764285,150.91657224621227,0.9621320880879569
23700,-234581.43667139672,18944.69873519102,-215636.7379362057,151.52258236353708,0.9621320880879569
23800,-234617.5308584841,18850.58998419583,-215766.94087428827,150.76988625719517,0.9621320880879569
23900,-234789.19183799066,19033.472594811057,-215755.7192431796,152.23260919711348,0.9621320880879569
24000,-234625.28878354677,18863.616283856856,-215761.6724996899,150.87407258345297,0.9621320880879569
24100,-234742.0341039137,18906.555211502666,-215835.47889241105,151.2175046586608,0.9621320880879569
24200,-234374.58465504926,18651.541519819322,-215723.04313522993,149.17786635973434,0.9621320880879569
24300,-234597.16788506135,18904.69907820737,-215692.46880685398,151.20265902220888,0.9621320880879569
24400,-234576.00186102185,18791.22982660489,-215784.77203441696,150.29511468687835,0.9621320880879569
24500,-234493.28393837716,18832.705178190023,-215660.57876018714,150.62684085811279,0.9621320880879569
24600,-234512.6652325401,18948.229305876186,-215564.43592666392,151.55082040494966,0.9621320880879569
24700,-234467.46640676726,18814.18379021158,-215653.2826165557,150.47870397957607,0.9621320880879569
24800,-234460.01763463672,18734.014242695994,-215726.00339194073,149.83749574310443,0.9621320880879569
24900,-234569.75799985882,18803.492771555073,-215766.26522830373,150.39319558603682,0.9621320880879569
25000,-234762.4196281163,18923.2985518364,-215839.1210762799,151.3514204416575,0.9621320880879569
25100,-234719.91930326167,18982.730691481265,-215737.1886117804,151.82676773539154,0.9621320880879569
25200,-234706.4808305069,18958.439018941834,-215748.04181156505,151.6324792431567,0.9621320880879569
25300,-234608.35427262075,18854.575490611373,-215753.77878200938,150.8017629437844,0.9621320880879569
25400,-234956.73935842235,19040.283089233068,-215916.45626918928,152.2870805675174,0.9621320880879569
25500,-234653.9146724455,18794.193805076473,-215859.72086736903,150.31882103757636,0.9621320880879569
25600,-234773.70968562085,18823.611296738265,-215950.0983888826,150.5541066108947,0.9621320880879569
25700,-235048.0703453021,18943.143046129902,-216104.9272991722,151.51013972577385,0.9621320880879569
25800,-234960.5788311297,18799.699084144086,-216160.87974698562,150.36285309702563,0.9621320880879569
25900,-234806.3112544166,18693.902802598604,-216112.408451818,149.51667834342803,0.9621320880879569
26000,-234703.50784446392,18750.738811972682,-215952.76903249125,149.97126139233137,0.9621320880879569
26100,-234933.8410764737,19026.85644667654,-215906.98462979717,152.17969223788094,0.9621320880879569
26200,-234751.13446148112,18950.57212246467,-215800.56233901647,151.56955860841506,0.9621320880879569
26300,-234656.59076095093,18890.11075759842,-215766.4800033525,151.085979414794,0.9621320880879569
26400,-234782.63414776977,18865.252525998047,-215917.38162177172,150.88715949700438,0.9621320880879569
26500,-234948.7710886253,18903.616894617735,-216045.15419400757,151.1940035532365,0.9621320880879569
26600,-234859.21646874584,18630.880642997567,-216228.33582574828,149.0126175239684,0.9621320880879569
26700,-234905.87061287928,18763.53151553875,-216142.33909734053,150.0735793814869,0.9621320880879569
26800,-234862.78726001736,18601.826548452198,-216260.96071156516,148.78023845606742,0.9621320880879569
26900,-234938.8800928779,18712.933879446122,-216225.94621343177,149.66889179107386,0.9621320880879569
27000,-234858.8847569367,18651.17077783693,-216207.71397909976,149.1749011089617,0.9621320880879569
27100,-234744.53877678234,18748.795288597816,-215995.74348818453,149.95571679672918,0.9621320880879569
27200,-234942.81190794194,18870.595344423928,-216072.216563518,150.92989217152748,0.9621320880879569
27300,-234675.52475805674,18749.97789303126,-215925.54686502548,149.9651754468864,0.9621320880879569
27400,-235047.95654425072,18922.795622125675,-216125.16092212504,151.3473979333251,0.9621320880879569
27500,-235038.34042546432,19009.641878996685,-216028.69854646764,152.04200750688662,0.9621320880879569
27600,-234910.90007138718,18846.796248561877,-216064.1038228253,150.7395433824894,0.9621320880879569
27700,-234777.9010227574,18722.88542897743,-216055.01559377997,149.7484857980612,0.9621320880879569
27800,-234906.13566224463,18838.974535059344,-216067.16112718527,150.67698412805214,0.9621320880879569
27900,-234896.79553321656,18752.8324969394,-216143.96303627716,149.98800700318785,0.9621320880879569
28000,-235012.39958073176,18936.359023450234,-216076.04055728152,151.45588008039206,0.9621320880879569
28100,-234877.18497853633,18598.76950318378,-216278.41547535255,148.75578774297094,0.9621320880879569
28200,-234889.37456064578,18646.132590362555,-216243.2419702832,149.1346049191294,0.9621320880879569
28300,-234997.66951130796,18712.117427305842,-216285.55208400212,149.6623616826567,0.9621320880879569
28400,-235105.29258549213,18819.93144241185,-216285.36114308028,150.52467457621026,0.9621320880879569
28500,-235110.82294231,18791.750874578633,-216319.07206773138,150.2992821078345,0.9621320880879569
28600,-235073.05625655968,18731.988470270426,-216341.06778628926,149.82129330708295,0.9621320880879569
28700,-234896.93509794679,18459.434037761763,-216437.50106018502,147.64136149472708,0.9621320880879569
28800,-234999.3258007625,18614.1735775111,-216385.1522232514,148.87899187271833,0.9621320880879569
28900,-235232.51240280457,18817.37327629712,-216415.13912650745,150.50421397447482,0.9621320880879569
29000,-235216.07783033792,18864.45827023094,-216351.61956010698,150.8808069185564,0.9621320880879569
29100,-235005.22693806048,18652.2510767465,-216352.975861314,149.1835415039762,0.9621320880879569
29200,-235101.30882646795,18791.784242836642,-216309.5245836313,150.29954899223804,0.9621320880879569
29300,-235208.963807459,18807.760652996512,-216401.20315446248,150.42733075103826,0.9621320880879569
29400,-234786.68177848123,18524.297404242738,-216262.3843742385,148.160148566898,0.9621320880879569
29500,-235087.2266614819,18774.973995357053,-216312.25266612484,150.1650980757109,0.9621320880879569
29600,-235231.63035474997,18885.34694176691,-216346.28341298306,151.04787769109893,0.9621320880879569
29700,-234927.31657381344,18529.227258154657,-216398.08931565878,148.19957828841802,0.9621320880879569
29800,-235053.76299721096,18665.880268657405,-216387.88272855355,149.29254985416082,0.9621320880879569
29900,-234989.6731236754,18517.467031171895,-216472.2060925035,148.10551820403677,0.9621320880879569
30000,-235215.1603904469,18780.866233367677,-216434.29415707922,150.21222509165082,0.9621320880879569
