#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Density (g/mL)"
12600,-374507.02977477387,32257.685937509857,-342249.343837264,149.43776512920812,0.9580024802665849
12700,-374488.5229046149,32192.47351236758,-342296.04939224734,149.1356604124967,0.9580024802665849
12800,-374751.7165351575,32368.653905009647,-342383.0626301479,149.9518381193235,0.9580024802665849
12900,-374603.7289028391,32196.267786020704,-342407.4611168184,149.15323785980985,0.9580024802665849
13000,-375050.5100564277,32434.409072380397,-342616.1009840473,150.25645715729843,0.9580024802665849
13100,-375074.5406508548,32504.554337822425,-342569.9863130324,150.58141387373368,0.9580024802665849
13200,-374936.73269147705,32296.58509297007,-342640.147598507,149.61797033266407,0.9580024802665849
13300,-375079.4097249387,32366.646851820522,-342712.76287311816,149.94254019436823,0.9580024802665849
13400,-374743.0340034417,32252.295556216937,-342490.7384472247,149.41279351360095,0.9580024802665849
13500,-374672.3303898284,32089.2572118206,-342583.07317800785,148.65749798917452,0.9580024802665849
13600,-375037.3325795047,32346.285677433254,-342691.04690207145,149.84821450709686,0.9580024802665849
13700,-374797.92151017487,32295.727910075337,-342502.19360009953,149.61399932568162,0.9580024802665849
13800,-374736.94654238503,32371.121036926343,-342365.8255054587,149.96326741653425,0.9580024802665849
13900,-374760.6861928445,32292.655300841347,-342468.0308920032,149.59976507906106,0.9580024802665849
14000,-374926.2099188408,32581.05749721537,-342345.15242162545,150.93582432918768,0.9580024802665849
14100,-374942.4454274955,32556.14408765186,-342386.30133984366,150.82040984303603,0.9580024802665849
14200,-375075.43639301974,32456.038662276333,-342619.3977307434,150.35665893807627,0.9580024802665849
14300,-374793.0989567088,32326.27638776944,-342466.82256893936,149.75551896982319,0.9580024802665849
14400,-374632.4568698839,32153.7287398139,-342478.72813007,148.95617040716655,0.9580024802665849
14500,-374948.22761208843,32463.99553851073,-342484.2320735777,150.39352016253548,0.9580024802665849
14600,-374966.98816233035,32522.303182377596,-342444.68497995276,150.6636376162888,0.9580024802665849
14700,-374687.55379900616,32210.542398896883,-342477.0114001093,149.21936678953017,0.9580024802665849
14800,-375028.55996414926,32601.286247971962,-342427.2737161773,151.02953654742544,0.9580024802665849
14900,-375012.127594457,32643.48222010245,-342368.64537435456,151.225014666496,0.9580024802665849
15000,-375062.7370499363,32557.188644600392,-342505.5484053359,150.8252488837608,0.9580024802665849
15100,-374644.7918690536,32386.138701590462,-342258.65316746314,150.03283862660845,0.9580024802665849
15200,-374905.9324167399,32914.60333243129,-341991.3290843086,152.48101713314085,0.9580024802665849
15300,-374828.3210718846,32549.824314252823,-342278.4967576318,150.7911327022422,0.9580024802665849
15400,-375296.90795771824,32786.2902682983,-342510.61768941995,151.88659081322254,0.9580024802665849
15500,-375082.5522479629,32286.924844055146,-342795.62740390777,149.57321802119216,0.9580024802665849
15600,-375334.33492175397,32660.615511691314,-342673.71941006265,151.30438678293694,0.9580024802665849
15700,-375362.55265817326,32780.36504910671,-342582.18760906655,151.85914149414842,0.9580024802665849
15800,-375258.39671048056,32737.736763496432,-342520.65994698415,151.66166062880583,0.9580024802665849
15900,-375161.36420542654,32530.673143737018,-342630.6910616895,150.7024125092614,0.9580024802665849
16000,-374917.6215802198,32331.64060911603,-342585.98097110377,149.7803693962067,0.9580024802665849
16100,-375397.99529356696,32736.353752190305,-342661.64154137665,151.65525365593317,0.9580024802665849
16200,-375236.10694619827,32317.89760863461,-342918.20933756366,149.71670322740303,0.9580024802665849
16300,-375090.2032945072,32214.420830571442,-342875.7824639358,149.2373341094047,0.9580024802665849
16400,-375388.40125571843,32456.516156060854,-342931.8850996576,150.3588709877614,0.9580024802665849
16500,-375303.98901674803,32417.498928525252,-342886.4900882228,150.17811880064693,0.9580024802665849
16600,-374986.15637926664,32147.9605102496,-342838.19586901704,148.92944836217822,0.9580024802665849
16700,-375368.24705194123,32588.485183922952,-342779.7618680183,150.9702340169691,0.9580024802665849
16800,-375544.33148985077,32828.471492036246,-342715.8599978145,152.08200060851988,0.9580024802665849
16900,-375248.0664182706,32524.42203366151,-342723.64438460907,150.67345345990273,0.9580024802665849
17000,-375441.67390279565,32540.347452652873,-342901.3264501428,150.74722995544633,0.9580024802665849
17100,-375326.0713202441,32387.744162130693,-342938.3271581134,150.04027612338362,0.9580024802665849
17200,-375622.8502568882,32717.756145382475,-342905.0941115057,151.56909791607328,0.9580024802665849
17300,-375380.6345487414,32427.29098231328,-342953.3435664281,150.22348171468056,0.9580024802665849
17400,-375440.0113451639,32363.008048643067,-343077.00329652085,149.92568298348095,0.9580024802665849
17500,-375231.220214366,32141.06338355273,-343090.15683081327,148.8974965600127,0.9580024802665849
17600,-375470.1472518509,32158.170825481648,-343311.9764263693,148.97674892467046,0.9580024802665849
17700,-375973.17017429415,32434.39680101094,-343538.7733732832,150.25640030864443,0.9580024802665849
17800,-375467.71046338696,32107.84104302965,-343359.8694203573,148.74358991184988,0.9580024802665849
17900,-375974.06401995104,32569.491789852793,-343404.57223009825,150.88224474310854,0.9580024802665849
18000,-375865.0962185031,32404.470084929635,-343460.6261335735,150.11776105294862,0.9580024802665849
18100,-375695.74566516373,32154.662686673895,-343541.0829784898,148.96049703282029,0.9580024802665849
18200,-375706.41032685246,32315.345470490225,-343391.06485636224,149.70488012820934,0.9580024802665849
18300,-375807.0367513392,32490.846429858502,-343316.19032148074,150.51791027540693,0.9580024802665849
18400,-375485.1083399942,32226.961394742757,-343258.14694525144,149.2954298415924,0.9580024802665849
18500,-375818.3666901975,32438.62386983034,-343379.74282036716,150.27598273370253,0.9580024802665849
18600,-375459.98859116714,32133.3737870779,-343326.61480408924,148.86187354247295,0.9580024802665849
18700,-375996.95386059117,32574.746528962132,-343422.207331629,150.90658797933318,0.9580024802665849
18800,-375635.3324917229,32196.193550147305,-343439.1389415756,149.15289395284037,0.9580024802665849
18900,-375974.4871864831,32540.146252653445,-343434.34093382966,150.74629787128143,0.9580024802665849
19000,-375744.02277523,32219.102529977885,-343524.9202452521,149.25902266752573,0.9580024802665849
19100,-375822.3961880421,32402.54810120727,-343419.8480868349,150.10885722293918,0.9580024802665849
19200,-375835.8053103597,32484.227344210463,-343351.5779661492,150.4872465331795,0.9580024802665849
19300,-375795.44208683725,32603.299145680736,-343192.1429411565,151.03886154784908,0.9580024802665849
19400,-376047.9363087234,32776.78047973628,-343271.15582898713,151.84253552815613,0.9580024802665849
19500,-375721.35610469524,32205.184421975282,-343516.17168271996,149.1945452912265,0.9580024802665849
19600,-375994.40593417455,32524.36777312099,-343470.03816105356,150.67320209116144,0.9580024802665849
19700,-375743.72150588315,32238.841772860353,-343504.87973302277,149.35046717930544,0.9580024802665849
19800,-375982.9693071479,32383.267663469655,-343599.70164367824,150.01953818338364,0.9580024802665849
19900,-375934.29089244734,32306.74130452366,-343627.5495879237,149.6650202530982,0.9580024802665849
20000,-375905.66958781425,32400.985695496056,-343504.68389231816,150.10161918304502,0.9580024802665849
20100,-375837.48170941556,32024.77967485157,-343812.702034564,148.35879773385076,0.9580024802665849
20200,-376187.01231472474,32583.50635911594,-343603.5059556088,150.94716898826337,0.9580024802665849
20300,-376037.06222484214,32313.046087125345,-343724.0161377168,149.6942279471481,0.9580024802665849
20400,-376102.97962267697,32294.81343548349,-343808.1661871935,149.60976290774585,0.9580024802665849
20500,-376066.19101453107,32214.789583263337,-343851.40143126773,149.23904240237616,0.9580024802665849
20600,-376313.9232212575,32385.707953464356,-343928.21526779316,150.03084313203317,0.9580024802665849
20700,-376215.8366055442,32323.327492047567,-343892.50911349664,149.7418578415225,0.9580024802665849
20800,-376380.88496142486,32444.82899610052,-343936.05596532434,150.30472875733105,0.9580024802665849
20900,-376265.1713120735,32364.052678023843,-343901.11863404966,149.93052235975716,0.9580024802665849
21000,-376183.80914008897,32403.77800580731,-343780.03113428166,150.1145549098442,0.9580024802665849
21100,-376545.884659647,32524.428173315653,-344021.45648633136,150.67348190261853,0.9580024802665849
21200,-375814.8717472432,32049.824199282273,-343765.04754796094,148.4748196260255,0.9580024802665849
21300,-375948.03282388207,32138.520265546045,-343809.512558336,148.8857152477352,0.9580024802665849
21400,-376243.23721257877,32398.493255479727,-343844.74395709904,150.09007264289704,0.9580024802665849
21500,-376276.48365575913,32404.68314302509,-343871.80051273404,150.11874807122663,0.9580024802665849
21600,-376262.8840613859,32411.107133413883,-343851.776927972,150.14850801026174,0.9580024802665849
21700,-376488.0355528472,32580.461983702844,-343907.57356914436,150.93306553834978,0.9580024802665849
21800,-376309.2074035546,32387.212254544138,-343921.99514901044,150.03781199495407,0.9580024802665849
21900,-376194.58677149843,32437.415349498304,-343757.17142200016,150.27038411209395,0.9580024802665849
22000,-376084.7427702388,32430.976756054617,-343653.76601418416,150.24055652258042,0.9580024802665849
22100,-376101.19224925525,32340.265588081616,-343760.92666117364,149.82032569013927,0.9580024802665849
22200,-376030.3791635195,32249.328898047737,-343781.05026547174,149.39905009854115,0.9580024802665849
22300,-375994.056580103,32312.39603101273,-343681.66054909024,149.6912164808927,0.9580024802665849
22400,-376172.0091095215,32428.345208207655,-343743.66390131385,150.22836554800642,0.9580024802665849
22500,-376402.4266376598,32781.77479527448,-343620.6518423853,151.86567231961183,0.9580024802665849
22600,-376047.91808617953,32360.288928302136,-343687.6291578774,149.91308631837444,0.9580024802665849
22700,-376321.6713078525,32585.354824178154,-343736.31648367434,150.95573223388337,0.9580024802665849
22800,-376239.0481178565,32492.947338060767,-343746.1007797957,150.52764299545066,0.9580024802665849
22900,-376089.26357039344,32358.917408628273,-343730.34616176516,149.9067325819257,0.9580024802665849
23000,-376244.37051172135,32324.831230022013,-343919.53928169934,149.74882409578748,0.9580024802665849
23100,-376332.392858061,32422.87766291632,-343909.5151951447,150.20303646052437,0.9580024802665849
23200,-376235.4409058504,32562.20049044944,-343673.24041540094,150.84846688657427,0.9580024802665849
23300,-376186.39005761966,32539.56170571735,-343646.8283519023,150.74358988448066,0.9580024802665849
23400,-376199.6497460259,32432.91335204884,-343766.7363939771,150.24952804576702,0.9580024802665849
23500,-375954.41467621457,32302.17179259623,-343652.24288361834,149.64385141750688,0.9580024802665849
23600,-376115.11719064694,32369.83860905905,-343745.2785815879,149.9573264090237,0.9580024802665849
23700,-376318.7148284158,32511.891998351784,-343806.822830064,150.61540650398337,0.9580024802665849
23800,-376282.2358694244,32494.957350202778,-343787.27851922164,150.5369546281253,0.9580024802665849
23900,-376052.77771688905,32475.444805480103,-343577.332911409,150.4465603239279,0.9580024802665849
24000,-376079.94347641896,32403.06417144061,-343676.87930497836,150.1112479828489,0.9580024802665849
24100,-376212.3638483016,32649.807286491356,-343562.5565618102,151.25431632772748,0.9580024802665849
24200,-376479.1401497135,32837.92079426418,-343641.2193554493,152.12577568307756,0.9580024802665849
24300,-376083.6896927366,32230.665783638833,-343853.02390909777,149.31259088652513,0.9580024802665849
24400,-376179.81591850054,32299.468277930137,-343880.34764057037,149.63132704764112,0.9580024802665849
24500,-376305.53878645133,32365.39840319869,-343940.14038325264,149.93675659996265,0.9580024802665849
24600,-376219.96469435375,32176.434031960904,-344043.53066239285,149.06135551317902,0.9580024802665849
24700,-376393.2407528246,32406.4356875396,-343986.805065285,150.126866952911,0.9580024802665849
24800,-376398.29285648745,32504.873930811184,-343893.41892567626,150.5828944282311,0.9580024802665849
24900,-376489.0937581649,32566.085739832226,-343923.00801833265,150.866465790335,0.9580024802665849
25000,-376326.67756787594,32450.37559495389,-343876.30197292205,150.3304240703278,0.9580024802665849
25100,-376485.4601043584,32625.442073911545,-343860.01803044684,151.14144143267526,0.9580024802665849
25200,-376320.35916250385,32506.698079487833,-343813.661083016,150.59134502515332,0.9580024802665849
25300,-376425.41387521755,32607.99066322067,-343817.4232119969,151.06059558970162,0.9580024802665849
25400,-376428.4648297909,32554.219607555948,-343874.2452222349,150.81149444826386,0.9580024802665849
25500,-376311.47413173225,32468.342649419035,-343843.1314823132,150.41365869758616,0.9580024802665849
25600,-376384.2264955295,32575.39016685495,-343808.8363286746,150.90956971238253,0.9580024802665849
25700,-376543.87450269144,32752.448816356162,-343791.4256863353,151.72981605396805,0.9580024802665849
25800,-376150.32894691546,32304.523490930325,-343845.80545598513,149.654745954207,0.9580024802665849
25900,-376764.5073039327,32880.25962561293,-343884.24767831975,152.32191561534663,0.9580024802665849
26000,-376334.05766045395,32544.414700107853,-343789.6429603461,150.76607198804214,0.9580024802665849
26100,-376327.78076665895,32592.072455227462,-343735.70831143146,150.98685250000898,0.9580024802665849
26200,-376524.57153881155,32503.606868335424,-344020.96467047615,150.57702460281882,0.9580024802665849
26300,-376266.416273606,32341.036615142948,-343925.37965846306,149.8238975694465,0.9580024802665849
26400,-376553.0357439881,32618.376080223592,-343934.6596637645,151.1087073330504,0.9580024802665849
26500,-376716.97694836836,32688.72139788448,-344028.2555504839,151.43459081641348,0.9580024802665849
26600,-376235.9998972947,32219.12428798119,-344016.8756093135,149.2591234641977,0.9580024802665849
26700,-376697.6065657034,32635.44125071321,-344062.1653149902,151.18776386997803,0.9580024802665849
26800,-376384.51690829825,32299.59989149199,-344084.91701680626,149.6319367639296,0.9580024802665849
26900,-376720.0993432468,32613.50478345831,-344106.5945597885,151.08614044144835,0.9580024802665849
27000,-376330.89945568796,32334.468587714306,-343996.43086797366,149.79347036080713,0.9580024802665849
27100,-376721.99428230803,32568.543865294196,-344153.45041701384,150.87785336401762,0.9580024802665849
27200,-376841.49404272065,32561.69702156249,-344279.79702115816,150.84613450397796,0.9580024802665849
27300,-376892.06421305146,32635.7289605643,-344256.33525248716,151.18909672185202,0.9580024802665849
27400,-376836.89477293286,32579.935852975526,-344256.95891995734,150.93062817194325,0.9580024802665849
27500,-376732.6712683765,32367.815206178406,-344364.8560621981,149.9479527420773,0.9580024802665849
27600,-376768.8605450606,32423.520182824665,-344345.3403622359,150.2060130143708,0.9580024802665849
27700,-376817.8209263785,32308.83207820315,-344508.98884817533,149.67470602369747,0.9580024802665849
27800,-377004.2576407981,32423.59410108335,-344580.66353971476,150.20635544995037,0.9580024802665849
27900,-376850.34972366877,32272.080087734168,-344578.2696359346,149.5044478306462,0.9580024802665849
28000,-377027.2346288804,32596.072534761974,-344431.1620941184,151.00538336881138,0.9580024802665849
28100,-377047.1592921084,32671.341984870494,-344375.8173072379,151.35407851168404,0.9580024802665849
28200,-377042.26728627086,32694.065358109772,-344348.2019281611,151.45934738061817,0.9580024802665849
28300,-376464.76400626544,32124.061498636205,-344340.70250762923,148.81873320141867,0.9580024802665849
28400,-376643.08250221517,32337.855269717198,-344305.227232498,149.8091595888161,0.9580024802665849
28500,-376817.12475300673,32459.978058897657,-344357.1466941091,150.37490868569265,0.9580024802665849
28600,-376945.36699267384,32547.600806169474,-344397.7661865044,150.78083202291367,0.9580024802665849
28700,-377093.9373774575,32551.38051190041,-344542.5568655571,150.79834198250506,0.9580024802665849
28800,-377049.44530392345,32521.90768624247,-344527.53761768097,150.66180543097133,0.9580024802665849
28900,-376878.04399288166,32454.188551353873,-344423.8554415278,150.34808806780276,0.9580024802665849
29000,-376816.75672248285,32328.452836147568,-344488.3038863353,149.7656016391807,0.9580024802665849
29100,-376835.56361914705,32255.789794197073,-344579.77382495,149.42898100812837,0.9580024802665849
29200,-376943.0747190444,32357.8000043286,-344585.2747147158,149.9015560667345,0.9580024802665849
29300,-377143.7784413146,32637.964087257336,-344505.81435405725,151.19945122584326,0.9580024802665849
29400,-376975.31037097704,32494.63356288348,-344480.67680809356,150.53545464286702,0.9580024802665849
29500,-377332.6533640623,32841.6210461951,-344491.0323178672,152.1429175630017,0.9580024802665849
29600,-376936.1619323408,32565.789962014343,-344370.37197032647,150.86509556259566,0.9580024802665849
29700,-376935.33932264056,32489.40939407103,-344445.92992856953,150.51125302736668,0.9580024802665849
29800,-377261.92951421253,32969.25489990902,-344292.6746143035,152.73419735569314,0.9580024802665849
29900,-376773.7582418276,32466.346155037696,-344307.4120867899,150.4044096876287,0.9580024802665849
30000,-377306.99800702464,32894.20149398831,-344412.79651303636,152.38650306454485,0.9580024802665849
